id,created_at,text
1432773038450352129,2021-08-31 18:31:26,"Thank you @ijaredtaylor for your strong support of my campaign for Secretary of State. 

It was an honor to collabo… https://t.co/lbcU7iLDFu"
1432408178554249217,2021-08-30 18:21:37,@ASUCollegeGOP @RyneBolick I 💓 seeing this level of energy of the next generation of #Republicans I was involved w/… https://t.co/lnPLJiGzQs
1432407247271960576,2021-08-30 18:17:55,RT @ASUCollegeGOP: how it started:            how it's going: https://t.co/71FRbuJSup
1432329642510151688,2021-08-30 13:09:32,@FlashToso I read A Nation at Risk when I was in college.
1432307636150550530,2021-08-30 11:42:06,Last year I published an article in the @dcexaminer warning people about CA’s Pelosi style elections. HR1 wants any… https://t.co/cp7iKjYObe
1432306912452775941,2021-08-30 11:39:13,"RT @ismacruz616: In all honesty I did not expect this tweet to get this much attention, but I’m glad it did!! We have to keep spreading the…"
1432306376647143434,2021-08-30 11:37:05,"RT @ismacruz616: How the hell did I get a mail in ballot to vote in the next California recall election?! 

When I’m not even a citizen! Sm…"
1431753111299923972,2021-08-28 22:58:37,Math matters. Did our j schools stop requiring math to graduate? At the end of the day this enormous learning loss… https://t.co/hv4jEekk92
1431752443063197701,2021-08-28 22:55:57,"I am honored to receive the endorsement for Secretary of State from the @RLCAZ! 

Thank you for your continuous har… https://t.co/3PS7rzCiHb"
1431752208190746628,2021-08-28 22:55:01,"RT @DeAngelisCorey: Arizona public school math test passing rates:

2019:        42%
2021:        31%

11 percentage point (26 percent) dro…"
1431752030289281024,2021-08-28 22:54:19,"RT @RLCAZ: For these reasons, the RLCAZ proudly endorses @Bolick4Arizona for Secretary of State. We encourage all Arizonans to support her…"
1431752011465297920,2021-08-28 22:54:14,RT @RLCAZ: She sponsored &amp; supported numerous bills that would help secure our elections by reducing the opportunity for fraud or irregular…
1431751997577904128,2021-08-28 22:54:11,"RT @RLCAZ: As the chief election officer for the state, the Secretary of State plays a crucial role on election integrity. As a member of t…"
1431751985607368714,2021-08-28 22:54:08,"RT @RLCAZ: The Secretary of State is the first in line to succeed the Governor, should the Governor leave office prior to the end of their…"
1431751982625304577,2021-08-28 22:54:07,"RT @RLCAZ: Since taking office in 2018, @Bolick4Arizona has consistently scored at the top of our legislative scorecards. Her lifetime aver…"
1431751963708960771,2021-08-28 22:54:03,"RT @RLCAZ: Republican Liberty Caucus of Arizona Proudly Endorses @Bolick4Arizona for Secretary of State

Shawnna Bolick is one of the few l…"
1431460473543614472,2021-08-28 03:35:46,@phantom1835 Which state did this take place?
1430964657766813697,2021-08-26 18:45:35,We love our canine companions. #HappyNationalDogDay #greyhound #italiangreyhound https://t.co/G91fHrr39G
1430670219681304579,2021-08-25 23:15:35,@MCYRGOP @Tiffany_Shedd @anthonykernAZ @ArizonaYRs @azaustinsmith @cepxoxo @shiiialee Here’s to growing the next ge… https://t.co/2xSVkMnfF8
1430670002231812102,2021-08-25 23:14:43,"RT @MCYRGOP: Thanks to our speakers @Tiffany_Shedd, @Bolick4Arizona, and @anthonykernAZ for giving amazing speeches at our meet the candida…"
1430638448533139456,2021-08-25 21:09:20,RT @shiiialee: Congrats to @MCYRGOP for putting on another great event this evening. 🎉 Thank you to @Bolick4Arizona @anthonykernAZ and @Tif…
1429786041339179019,2021-08-23 12:42:11,#truth https://t.co/R9i7TI1qZZ
1429785895125733385,2021-08-23 12:41:36,"RT @PILFoundation: “These figures detail how the 2020 push to mail voting needs to be a one-year experiment,” J. Christian Adams, president…"
1429657848636579848,2021-08-23 04:12:47,@NancyCottle1 @brahmresnik @ejmontini Then they wonder why most of us do not call them. 🙄
1429649914372386825,2021-08-23 03:41:15,@merissahamilton @ilovegrover @azcapmedia Why did the AP say this about the passage of Prop 208?  Note: the word “s… https://t.co/OppMawOwWa
1429594259544440832,2021-08-23 00:00:06,How many other “newspapers” and “media outlets” are being paid by our US government?
1429589406428454914,2021-08-22 23:40:49,RT @StrattonH: @Bolick4Arizona @the_americangrl Where can I be added to a do not knock list.
1429589309217132547,2021-08-22 23:40:26,@NancyCottle1 @brahmresnik @ejmontini The latter.
1429587048143355911,2021-08-22 23:31:27,@azcapmedia And that would be a “slim” margin. 🙄
1429537997838422019,2021-08-22 20:16:32,@Jgarcia18610127 Good question. The AZ Auditor General shows where some of these dollars are being spent. https://t.co/atYswFFGDQ
1429498849031168004,2021-08-22 17:40:59,"The same NORC is quoted as polling Americans on a variety of issues, including Biden’s “declining support.” Is the… https://t.co/eFRQr6yS7W"
1429497375043645442,2021-08-22 17:35:07,NORC is tied to the Associated Press. They are being paid by the CDC to call Americans about their vaccination stat… https://t.co/ymiwrEFhpt
1429495834270330883,2021-08-22 17:29:00,The CDC has contracted with NORC to map out the Fed’s plan to go door to door to vaccinate the US population from k… https://t.co/GxxsQd4Bkb
1429484094090481670,2021-08-22 16:42:21,Local liberal writer published an article saying a “large” majority of AZ voters approved a tax the rich propositio… https://t.co/W6sTtWz0Sb
1429462716293402630,2021-08-22 15:17:24,@jeremyrupp @AmandaWray @ThatParentP4P @ScottsdaleUSD @GeneralBrnovich @GoldwaterInst Check out Prenda.
1429084178943860736,2021-08-21 14:13:14,@honestelections Polling continues to increase to show your ID when you vote. Showing ID to vote is common sense. T… https://t.co/k81dTwEJpB
1429083467598360576,2021-08-21 14:10:24,RT @honestelections: The “Jim Crow” scaremongering rhetoric from the left is clearly not working (which is a good thing) https://t.co/nsMlr…
1429083304737738754,2021-08-21 14:09:45,RT @JenWEsq: At least we know there are legislators on our side in this fight.  Thank you @Bolick4Arizona for leading the charge!  And than…
1428566705505062918,2021-08-20 03:56:58,RT @cindycasaus: Love being with the ladies (and gents) of Ahwatukee RW! Awesome time hearing from @KariLake @bgmasters @Bolick4Arizona &amp; @…
1428353609192804353,2021-08-19 13:50:12,In past years the US typically has brought home its equipment when the military pulls out. Why would @joebiden… https://t.co/KNwAuHhsvO
1428147570539257858,2021-08-19 00:11:29,@JackPosobiec I am not afraid of #HidinBiden
1428147505645068294,2021-08-19 00:11:13,RT @JackPosobiec: BREAKING: Biden says he will use federal govt to go after governors trying to block school mask mandates.
1428091972670017536,2021-08-18 20:30:33,"@NancyGo22432376 And it was very hot, humid and sunny— hence, my sunglasses."
1428086211034320902,2021-08-18 20:07:39,Yesterday a handful of legislators who care about restoring election integrity came out in support of Arizonans for… https://t.co/rD0jFdPGVd
1427836685354627077,2021-08-18 03:36:08,Here is a bipartisan organization outlining voter ID laws state by state: https://t.co/DGiiKE4vFM https://t.co/XMzb6mJmRz
1427836579511341063,2021-08-18 03:35:43,"RT @NancyGo22432376: Arizonians, please make your way to this event!!!"
1427835546643038208,2021-08-18 03:31:36,@JohnKavanagh_AZ @AZHouseGOP It was an honor to join many of my colleagues today to discuss the virtues of Arizonan… https://t.co/IMYA24tkmJ
1427835060699336709,2021-08-18 03:29:41,RT @JohnKavanagh_AZ: I was proud to stand with my fellow Republican lawmakers at a press conference announcing a new voter initiative that…
1427829482308571139,2021-08-18 03:07:31,"RT @AZSenateGOP: Legislators announced the launch of the Arizonans for Voter ID Act at the press conference today. 

This is an initiative…"
1427822323189436419,2021-08-18 02:39:04,As we wrap-up #NationalNonprofitDay please join me in your most generous donation of @StreetlightUSA This amazing l… https://t.co/drGo9np4tM
1427813443122319362,2021-08-18 02:03:46,RT @ThePeoriaMom: Thank you @dougducey! And thank you to everyone who has helped! @ThatParentP4P @BevPingerelli @AZKellyT @Bolick4Arizona @…
1427812224538607617,2021-08-18 01:58:56,@dougducey 🙌🏻 Putting kids first is so important right now. Thank you @dougducey for creating this innovative progr… https://t.co/8015Ix64zk
1427765393532194817,2021-08-17 22:52:51,"@dougducey This is a good first step, but more is needed. I have heard from parents w/children in school districts… https://t.co/1XTq09b9v4"
1427660226493255680,2021-08-17 15:54:57,@BrophyParent @BlackmanForAZ @recobbforazrep @QuangNguyenAZ @JMFILLMORE @NancyBarto @WendyRogersAZ @AZKellyT… https://t.co/I5Shucdvld
1427628678716956672,2021-08-17 13:49:35,@SamThePol @WhiteHouse https://t.co/yEZ9tJUU4B
1427473060324544528,2021-08-17 03:31:13,@BrophyParent @BrophyNews Many legislators were happy to sign on in support of these families. Science has proven s… https://t.co/KIX72uqj8M
1427411713326936067,2021-08-16 23:27:27,Indeed. As a Mom I have spent more time with my kids than a bureaucrat. I know my kids better than any local school… https://t.co/MaehA9ZOHO
1427088375605960716,2021-08-16 02:02:37,"RT @BrophyParent: Bottom line ask: provide medical, religious, prior immunity, &amp; informed refusal exemptions to families &amp; treat vaxxed &amp; u…"
1427088359864762370,2021-08-16 02:02:33,"RT @BrophyParent: This letter was signed by over 800 mostly @BrophyNews family members, @BrophyAlumni, donors, &amp; members of the greater @Ph…"
1427088327119757317,2021-08-16 02:02:25,RT @BrophyParent: What did parents say to @BrophyNews Trustees?  https://t.co/1fCnEEpZSg
1427072728603840513,2021-08-16 01:00:26,"RT @QuangNguyenAZ: I was 12 years old in the spring of 1975, now 46 years later, I’m experiencing that nervousness all over again. You know…"
1427072645112107009,2021-08-16 01:00:06,@QuangNguyenAZ Is the picture on the left from the time America learned about how he cheated his way through law school?
1427067614543552513,2021-08-16 00:40:07,@USEmbassyKabul Did the CDC hack this twitter handle?
1427066811015524355,2021-08-16 00:36:56,Shelter in place? You have got to be kidding me. This is not covid19. 🦠@JoeBiden we already have your  🚨… https://t.co/nIwuVTwvFU
1427056432977903616,2021-08-15 23:55:41,RT @merissahamilton: We presented our first annual Grassroots Courage Awards to @AZKellyT @votewarren @BevPingerelli @Bolick4Arizona @Josep…
1427016527774056451,2021-08-15 21:17:07,@ScotsFyre https://t.co/wUN19mr8lJ
1426993252670926849,2021-08-15 19:44:38,I stand with @JeffOravits and his daughter: free our children. Unmask them. The district’s mandate isn’t legal. Sto… https://t.co/0GKTZplOir
1426346297770995716,2021-08-14 00:53:52,@CBforAZ @jpgftw @brahmresnik @KariLake Correct. Here are some of the details: https://t.co/hqBRDksuus
1426023619084230660,2021-08-13 03:31:39,RT @GloriaJRomero: Congratulations @Bolick4Arizona
1426023527765790721,2021-08-13 03:31:17,@RLCAZ Thank you for holding our feet to the fire! Here’s to making Liberty and freedom win. 🇺🇸🗽💓💪🏻
1426021543901990920,2021-08-13 03:23:24,"RT @RLCAZ: Today we gave @Bolick4Arizona our Champion of Liberty award for her unwavering commitment to individual liberty, limited governm…"
1425871619868676096,2021-08-12 17:27:40,I am so proud of my son. @YALiberty recognized their efforts at @asuyaliberty for kickstarting a chapter last semes… https://t.co/sB2TKYTtgW
1425834861265227777,2021-08-12 15:01:36,RT @DeAngelisCorey: NEW: 26 Arizona Republican legislators requested that the governor allow all families to take their children's educatio…
1425833591431262210,2021-08-12 14:56:33,Amen. Kudos to our frontline workers. What happened to our healthcare freedom? Employers are pushing limits on forc… https://t.co/ykCFSQRiaT
1425820764163383296,2021-08-12 14:05:35,RT @NancyBarto: Parents have the legal right to make these decisions for their children. That must be honored.
1425319754743439361,2021-08-11 04:54:45,@jeremiahcota Their covid masks are being stored in the same place as those who attended Obama’s birthday extravaganza.
1424783154032746497,2021-08-09 17:22:29,@andykessler #truth https://t.co/q6ygFgFl43
1424783057383428096,2021-08-09 17:22:06,"RT @andykessler: WSJ: To Lie is Human 
https://t.co/E34OSYZWQU ""Oh, and 'if you’ve been fully vaccinated, you no longer need to wear a mask…"
1424735965671690245,2021-08-09 14:14:59,@DominofromAZ @katiehobbs @MayorGallego @carlosforphx God bless this cop’s family and baby. 😭
1424488505950932992,2021-08-08 21:51:40,@TucsonMelissa @RandPaul You could still form a micro school. Check out Prenda  https://t.co/dRz7cJtPCk
1424480646781538308,2021-08-08 21:20:26,@merissahamilton @RandPaul I support universal #schoolchoice for all students. 💓🗽🙌🏻
1424480547837906948,2021-08-08 21:20:02,RT @merissahamilton: @Bolick4Arizona @RandPaul Parents that want mask mandates should also get access to ESAs 😏
1424472000790110208,2021-08-08 20:46:05,"RT @AZInformer: More: #RedForEd Comrade,
@Steve_Irvin from @abc15, with alleged child molester.  

https://t.co/RvTZPK6fkz"
1424471686435377152,2021-08-08 20:44:50,@RandPaul Amen! In AZ we should offer families facing mask mandates in their children’s schools an ESA in order to… https://t.co/4CnKDbz0ml
1424470498897891334,2021-08-08 20:40:06,RT @RandPaul: We are at a moment of truth and a crossroads. Will we allow these people to use fear and propaganda to do further harm to our…
1424459770711343111,2021-08-08 19:57:29,I lived in NY for four years. Their current liberal governor needs to resign. He doesn’t love America. And he conti… https://t.co/juOAFvH85V
1424412988224663553,2021-08-08 16:51:35,I wish I could buy stock in this wine company. Looking forward to becoming a consumer. 🍷💓🇺🇸🙌🏻🗽 https://t.co/tjBxK8jmW1
